ID,Obverse Copyright,Obverse License,Obverse Picture,Reverse Copyright,Reverse License,Reverse Picture,Issuer
7078,Numista,CC BY,https://en.numista.com/catalogue/photos/israel/174-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/israel/175-original.jpg,Israel
16519,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/israel/62cac2d96cf145.86261957-original.jpg,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/israel/62cac2d9b27064.96242443-original.jpg,Israel
129,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61fccce824b820.92416870-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61fccce8c39305.18290716-original.jpg,Italy
130,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61fcbc10464c46.63380955-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61fcbc112e09c2.46458903-original.jpg,Italy
131,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61ff724b0bc689.51779243-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61ff724c3a0db7.02698926-original.jpg,Italy
2676,Rafael Pinheiro Aquino,CC BY-SA,https://en.numista.com/catalogue/photos/japon/5f83c3f71295f5.62993184-original.jpg,Rafael Pinheiro Aquino,CC BY-SA,https://en.numista.com/catalogue/photos/japon/5f83c3f6692c19.44022140-original.jpg,Japan
2120,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/japon/630eafeaa49390.25776867-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/japon/630eafeb0b8a40.65883750-original.jpg,Japan
2122,Numista,CC BY,https://en.numista.com/catalogue/photos/japon/29-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/japon/28-original.jpg,Japan
83887,MesBedes,CC BY-NC-SA,https://en.numista.com/catalogue/photos/japon/2170-original.jpg,MesBedes,CC BY-NC-SA,https://en.numista.com/catalogue/photos/japon/2171-original.jpg,Japan
85811,Idolenz,CC BY-NC,https://en.numista.com/catalogue/photos/japon/1977-original.jpg,Idolenz,CC BY-NC,https://en.numista.com/catalogue/photos/japon/1978-original.jpg,Japan
4498,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/63811077181034.40888723-original.jpg,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/63811077635e68.25841009-original.jpg,Kazakhstan
4497,Frenchlover,CC0,https://en.numista.com/catalogue/photos/kazakhstan/624ffb6a8bff14.19779452-original.jpg,Frenchlover,CC0,https://en.numista.com/catalogue/photos/kazakhstan/624ffb6bd60010.57918994-original.jpg,Kazakhstan
4496,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/62d19ae4cdf366.29535515-original.jpg,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/62d19ae541b215.90819113-original.jpg,Kazakhstan
4495,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/62d19b0cb8c149.05331591-original.jpg,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/62d19b0d3bb7b8.06935610-original.jpg,Kazakhstan
140550,Mike T,CC0,https://en.numista.com/catalogue/photos/laos/313-original.jpg,Mike T,CC0,https://en.numista.com/catalogue/photos/laos/314-original.jpg,Laos
169216,Vira Salikoun,CC0,https://en.numista.com/catalogue/photos/laos/510-original.jpg,Vira Salikoun,CC0,https://en.numista.com/catalogue/photos/laos/511-original.jpg,Laos
140547,Vira,CC0,https://en.numista.com/catalogue/photos/laos/5f8aa0529673f9.66312459-original.jpg,Vira,CC0,https://en.numista.com/catalogue/photos/laos/5f8aa0672b8726.13454213-original.jpg,Laos
51639,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/lettonie/5eff6c86070290.36659605-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/lettonie/5eff6c86c56cc1.48704742-original.jpg,Latvia
6469,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lettonie/700-original.jpg,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lettonie/701-original.jpg,Latvia
8329,gyoschak,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liban/62f06c790645f0.37171708-original.jpg,gyoschak,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liban/62f06c793f3c11.37064231-original.jpg,Lebanon
3199,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/liban/5f8872e0e881f6.99780849-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/liban/5f8872e1439db4.82574006-original.jpg,Lebanon
335380,Jlhare,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liberia/62e776445e04b4.48835387-original.jpg,Jlhare,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liberia/62e7764498b0b7.63340089-original.jpg,Liberia
174102,adi sag,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liberia/2832-original.jpg,adi sag,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liberia/2831-original.jpg,Liberia
59324,ArsenEverlast,CC0,https://en.numista.com/catalogue/photos/liberia/63d8db8e2e4549.13771947-original.jpg,ArsenEverlast,CC0,https://en.numista.com/catalogue/photos/liberia/63d8db8e9c51a0.65655940-original.jpg,Liberia
180599,al-Bakuvi,CC BY-NC,https://en.numista.com/catalogue/photos/liberia/2884-original.jpg,al-Bakuvi,CC BY-NC,https://en.numista.com/catalogue/photos/liberia/2885-original.jpg,Liberia
55640,,CC BY,https://en.numista.com/catalogue/photos/liberia/1346-original.jpg,,CC BY,https://en.numista.com/catalogue/photos/liberia/1347-original.jpg,Liberia
33203,Michael Moore,CC BY,https://en.numista.com/catalogue/photos/liberia/627e59070510f8.60341907-original.jpg,Michael Moore,CC BY,https://en.numista.com/catalogue/photos/liberia/627e59076edc44.71596842-original.jpg,Liberia
398370,mickfinn,CC BY-NC,https://en.numista.com/catalogue/photos/liberia/65bf0c4b5a8621.79895204-original.jpg,mickfinn,CC BY-NC,https://en.numista.com/catalogue/photos/liberia/65bf0c4d6e26d0.21120722-original.jpg,Liberia
238561,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70ac2ca79d58.33006459-original.jpg,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70ac2d8e5c23.32884295-original.jpg,Liberia
238564,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70addf2fe763.72090128-original.jpg,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70ade005a753.26051008-original.jpg,Liberia
238562,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70aceecd6713.14603274-original.jpg,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70acefa082d1.70850635-original.jpg,Liberia
69897,apuking,CC BY-SA,https://en.numista.com/catalogue/photos/liberia/63f613c8161d20.42017787-original.jpg,apuking,CC BY-SA,https://en.numista.com/catalogue/photos/liberia/63f613c95ad4f2.19028670-original.jpg,Liberia
3985,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/lituanie/62a542d2955ba3.95749115-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/lituanie/62a542d36307c3.53721842-original.jpg,Lithuania
3988,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lituanie/577-original.jpg,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lituanie/578-original.jpg,Lithuania
3989,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lituanie/579-original.jpg,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lituanie/580-original.jpg,Lithuania
137,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fcd02c2b3328.28896904-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fcd02d00ce32.31683315-original.jpg,Luxembourg
138,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fccf62c6bfd9.37525069-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fccf639e9ea0.20174194-original.jpg,Luxembourg
139,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fe0eebf20bd5.81872756-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fe0eecddda17.09298112-original.jpg,Luxembourg
142,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/605d758ec95274.60052811-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/605d758f66d6c1.11417398-original.jpg,Luxembourg
143,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/6054bde0bc2820.68314091-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/6054bde15b06b3.00151328-original.jpg,Luxembourg
144,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/612b677f754c16.09008264-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/612b67803f6c06.80626489-original.jpg,Luxembourg
15588,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malawi/5f4f6476e22c28.78438998-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malawi/5f4f647741ac92.78889903-original.jpg,Malawi
5037,Julio Vega,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malawi/6580f18f49c339.79822318-original.jpg,Julio Vega,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malawi/6580f190b66c04.82471174-original.jpg,Malawi
1656,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/8-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/7-original.jpg,Malaysia
1658,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/14-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/13-original.jpg,Malaysia
12722,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fb372c2aab4.97591289-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fb371e1a576.69468666-original.jpg,Malaysia
12724,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fbae58c9d74.58689145-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fbae4d22f48.48565650-original.jpg,Malaysia
12731,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fbecb8c91b3.52426127-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fbecae82de4.43809879-original.jpg,Malaysia
12730,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fe9c91aeaf8.15314430-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fe9c871d9a0.41506971-original.jpg,Malaysia
12729,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f50076d47b707.03789442-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f50076c98bfc0.38526676-original.jpg,Malaysia
12733,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500abcd69488.64078715-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500abc3b4786.17089811-original.jpg,Malaysia
12734,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500b047745d9.57945566-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500b03d15267.30180183-original.jpg,Malaysia
12736,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500bfc5dc7a2.88275564-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500bfbae4e44.36181381-original.jpg,Malaysia
1655,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/6-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/5-original.jpg,Malaysia
14202,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5eff7cc0a5f0b5.37647239-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5eff7cc02280f4.18939925-original.jpg,Malaysia
14200,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5eff7db142e4f9.46626026-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5eff7db0b4b328.76542024-original.jpg,Malaysia
13855,Numismatica Quetzalcoatl,CC BY,https://en.numista.com/catalogue/photos/mexique/63c103aea16356.88371709-original.jpg,Numismatica Quetzalcoatl,CC BY,https://en.numista.com/catalogue/photos/mexique/63c103af0c7b95.78573787-original.jpg,Mexico
581,montana2011,CC BY-NC-SA,https://en.numista.com/catalogue/photos/mexique/2908-original.jpg,montana2011,CC BY-NC-SA,https://en.numista.com/catalogue/photos/mexique/2909-original.jpg,Mexico
585,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/630087006e8ab0.16467625-original.jpg,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/63008700a52792.73333283-original.jpg,Mexico
587,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/6300876642c986.98360504-original.jpg,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/6300876686b293.76761093-original.jpg,Mexico
589,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/62f7e905ca9b56.67446950-original.jpg,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/62f7e90619b930.03249592-original.jpg,Mexico
3928,brismike,CC BY-NC,https://en.numista.com/catalogue/photos/nouvelle-zelande/66f24d8fcd65f7.99790253-original.jpg,brismike,CC BY-NC,https://en.numista.com/catalogue/photos/nouvelle-zelande/66f24d90de3444.80623372-original.jpg,New Zealand
19312,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/nouvelle-zelande/6082b943cfde74.36807603-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/nouvelle-zelande/6082b9447735f1.02181983-original.jpg,New Zealand
272406,,CC BY-NC,https://en.numista.com/catalogue/photos/nouvelle-zelande/601f838fd0ec17.27704436-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/nouvelle-zelande/601f839114a708.85826934-original.jpg,New Zealand
131244,Maged Habib,CC BY-NC,https://en.numista.com/catalogue/photos/niue/1889-original.jpg,Maged Habib,CC BY-NC,https://en.numista.com/catalogue/photos/niue/1890-original.jpg,Niue
341780,mickfinn,CC BY-NC,https://en.numista.com/catalogue/photos/coree_du_nord/633468213bec69.26151393-original.jpg,mickfinn,CC BY-NC,https://en.numista.com/catalogue/photos/coree_du_nord/63346821e6b4e6.37683831-original.jpg,North Korea
145347,adi sag,CC BY-NC-SA,https://en.numista.com/catalogue/photos/coree_du_nord/1069-original.jpg,adi sag,CC BY-NC-SA,https://en.numista.com/catalogue/photos/coree_du_nord/1070-original.jpg,North Korea
320910,E. Segundo,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/6213cfe69a5923.95801975-original.jpg,E. Segundo,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/6213cfe7a3a7f3.56080159-original.jpg,North Korea
216912,apuking,CC BY-SA,https://en.numista.com/catalogue/photos/coree_du_nord/5ec6a8c22622d1.18325558-original.jpg,apuking,CC BY-SA,https://en.numista.com/catalogue/photos/coree_du_nord/5ec6a8c25f1b57.55829400-original.jpg,North Korea
257802,,CC BY-NC,https://en.numista.com/catalogue/photos/coree_du_nord/6020d08d337c53.09267567-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/coree_du_nord/6020d08e3e20f7.05019538-original.jpg,North Korea
402210,XLV,CC BY-SA,https://en.numista.com/catalogue/photos/coree_du_nord/66027288685349.45925259-original.jpg,XLV,CC BY-SA,https://en.numista.com/catalogue/photos/coree_du_nord/66027289656e79.29939130-original.jpg,North Korea
215508,apuking,CC BY-SA,https://en.numista.com/catalogue/photos/coree_du_nord/5ec0577c3254f6.27166805-original.jpg,apuking,CC BY-SA,https://en.numista.com/catalogue/photos/coree_du_nord/5ec0577c84b129.75332433-original.jpg,North Korea
400137,nemesritak,CC BY-SA,https://en.numista.com/catalogue/photos/coree_du_nord/65fc3cb4358235.00323795-original.jpg,nemesritak,CC BY-SA,https://en.numista.com/catalogue/photos/coree_du_nord/65fc3cb5dfd1d7.40603849-original.jpg,North Korea
87336,coinman1,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/759-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/760-original.jpg,North Korea
87338,coinman1,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/761-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/762-original.jpg,North Korea
89674,,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/650-original.jpg,,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/651-original.jpg,North Korea
356361,gijason82,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/63efc52fd45621.74679693-original.jpg,gijason82,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/63efc530604b53.50908958-original.jpg,North Korea
356362,gijason82,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/63efc62b451283.46365548-original.jpg,gijason82,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/63efc62bb82b68.21180219-original.jpg,North Korea
352209,gijason82,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/63bb37b68303a5.79346586-original.jpg,gijason82,CC BY,https://en.numista.com/catalogue/photos/coree_du_nord/63bb37b6dc86c2.86992838-original.jpg,North Korea
33242,ngdawa,CC BY-NC-SA,https://en.numista.com/catalogue/photos/coree_du_nord/973-original.jpg,ngdawa,CC BY-NC-SA,https://en.numista.com/catalogue/photos/coree_du_nord/974-original.jpg,North Korea
346772,NoIdea,CC0,https://en.numista.com/catalogue/photos/coree_du_nord/6384fb050a7dd9.90402022-original.jpg,NoIdea,CC0,https://en.numista.com/catalogue/photos/coree_du_nord/6384fb05425dd6.35796509-original.jpg,North Korea
1448,Numista,CC BY,https://en.numista.com/catalogue/photos/norvege/58-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/norvege/59-original.jpg,Norway
1450,Numista,CC BY,https://en.numista.com/catalogue/photos/norvege/13-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/norvege/14-original.jpg,Norway
52131,T0r,CC BY-NC-SA,https://en.numista.com/catalogue/photos/norvege/6249786a4fcd57.70841603-original.jpg,T0r,CC BY-NC-SA,https://en.numista.com/catalogue/photos/norvege/6249786bc961c8.41919747-original.jpg,Norway
2443,ciscoins,CC BY-NC,https://en.numista.com/catalogue/photos/perou/6350b3c3c65ea7.39225191-original.jpg,ciscoins,CC BY-NC,https://en.numista.com/catalogue/photos/perou/6350b3c4192901.39777077-original.jpg,Peru
1682,Numista,CC BY,https://en.numista.com/catalogue/photos/philippines/10-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/philippines/9-original.jpg,Philippines
1681,Numista,CC BY,https://en.numista.com/catalogue/photos/philippines/8-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/philippines/7-original.jpg,Philippines
4519,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/philippines/591-original.jpg,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/philippines/590-original.jpg,Philippines
2816,Numista,CC BY,https://en.numista.com/catalogue/photos/roumanie/322-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/roumanie/323-original.jpg,Romania
2077,Numista,CC BY,https://en.numista.com/catalogue/photos/roumanie/5-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/roumanie/6-original.jpg,Romania
1729,Numista,CC BY,https://en.numista.com/catalogue/photos/russie/21-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/russie/22-original.jpg,Russia
2088,Numista,CC BY,https://en.numista.com/catalogue/photos/russie/33-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/russie/34-original.jpg,Russia
74093,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russie/5f0228db0555c0.60615581-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russie/5f0228db81b0d9.52078360-original.jpg,Russia
74096,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russie/5f022903c0e176.20853334-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russie/5f0229043d30b4.42211769-original.jpg,Russia
74095,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russie/5f0229298dab15.33306043-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russie/5f02292a097bf0.25523977-original.jpg,Russia
43512,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russie/5f023f9c582982.45148572-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russie/5f023f9ce6b1e6.66976853-original.jpg,Russia
6053,papilio,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russie/62b34ee95d9538.05919415-original.jpg,papilio,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russie/62b34ee9e19f17.55613334-original.jpg,Russia
6697,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/russie/62ccfc13a90728.58441416-original.jpg,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/russie/62ccfc1427e6e4.11295351-original.jpg,Russia
13467,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/russie/62ccfc4ca2b7a4.60968913-original.jpg,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/russie/62ccfc4d180557.79587609-original.jpg,Russia
336924,Grinya,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russia-empire/62fa5257b7eda0.13902362-original.jpg,Grinya,CC BY-NC-SA,https://en.numista.com/catalogue/photos/russia-empire/62fa52580c2b57.50524544-original.jpg,Russian Empire
5915,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/rwanda/631b6896a698d6.10138362-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/rwanda/631b689715f158.19085513-original.jpg,Rwanda
7353,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/serbie/5f57a79be13f34.55851652-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/serbie/5f57a79c7c6a69.43111767-original.jpg,Serbia
4181,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/seychelles/5f56a01212e799.27308622-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/seychelles/5f56a012ed8e39.07593526-original.jpg,Seychelles
1291,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/seychelles/5f56a3c4404952.26948940-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/seychelles/5f56a3c4cd64b1.52500177-original.jpg,Seychelles
135166,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/sierra_leone/5f0453ca9f59a4.55126759-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/sierra_leone/5f0453cb3c6241.57064620-original.jpg,Sierra Leone
173368,mikimaus,CC BY-NC-SA,https://en.numista.com/catalogue/photos/sierra_leone/667d914955c8a2.98383778-original.jpg,mikimaus,CC BY-NC-SA,https://en.numista.com/catalogue/photos/sierra_leone/667d9149ddc9e5.97488418-original.jpg,Sierra Leone
1673,Numista,CC BY,https://en.numista.com/catalogue/photos/singapour/20-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/singapour/21-original.jpg,Singapore
132863,jasanche,CC BY-NC,https://en.numista.com/catalogue/photos/singapour/1721-original.jpg,jasanche,CC BY-NC,https://en.numista.com/catalogue/photos/singapour/1722-original.jpg,Singapore
14281,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/singapour/668fd04b2b7321.34759815-original.jpg,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/singapour/668fd04b73d9f9.03679414-original.jpg,Singapore
2485,Sjoelund,CC0,https://en.numista.com/catalogue/photos/slovaquie/62bdfbef28eec0.64183357-original.jpg,Sjoelund,CC0,https://en.numista.com/catalogue/photos/slovaquie/62bdfbefd31960.18719660-original.jpg,Slovakia
2143,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/332-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/331-original.jpg,Slovenia
2146,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/slovenie/62bf5828113e56.15354380-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/slovenie/62bf58287e0a59.83521667-original.jpg,Slovenia
2142,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/330-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/329-original.jpg,Slovenia
2145,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/336-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/335-original.jpg,Slovenia
2141,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/328-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/327-original.jpg,Slovenia
2144,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/334-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/333-original.jpg,Slovenia
2137,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/slovenie/62b4fdf2b565b6.32142169-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/slovenie/62b4fdf33c1bf6.61226289-original.jpg,Slovenia
2140,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/326-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/slovenie/325-original.jpg,Slovenia
2136,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/slovenie/62b4fe1aaec1d4.25087342-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/slovenie/62b4fe1b3315c0.87351776-original.jpg,Slovenia
14329,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/slovenie/5fd7a7f540abb7.84952336-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/slovenie/5fd7a7f5cd3784.87132620-original.jpg,Slovenia
24838,mikimaus,CC BY-NC-SA,https://en.numista.com/catalogue/photos/slovenie/6491b88bd5cf62.92962461-original.jpg,mikimaus,CC BY-NC-SA,https://en.numista.com/catalogue/photos/slovenie/6491b88c511312.12434823-original.jpg,Slovenia
83841,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_salomon/5f929d7a473c74.95445454-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_salomon/5f929d7b27a1f5.87174690-original.jpg,Solomon Islands
201468,vbaklan,CC BY-NC,https://en.numista.com/catalogue/photos/iles_salomon/5e930264deeaa3.38883181-original.jpg,vbaklan,CC BY-NC,https://en.numista.com/catalogue/photos/iles_salomon/5e930265857953.00573499-original.jpg,Solomon Islands
